Unique_User_ID,Age,Dependents,Employment_Status,City_Tier,Month,Monthly_Income,Rent,Loan_Repayment,Insurance,Subscriptions,Groceries,Travel,Going_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Total_Expenses,Monthly_Savings,Savings,Investments,Net_Worth,Financial_Goals,Needs,Wants,Savings_Investment_Total,Debt,Total_Liabilities
BBUK003084,49,0,Full-time,3,6,3823,1019,91,110,29,408,204,102,82,204,61,24,122,2456,1367,16909,15457,23020,Pay off debt,2040,416,32366,9133,9347
BBUK003085,32,2,Self-employed,1,6,15207,4321,56,376,167,2286,976,627,488,781,209,251,418,10956,4251,17628,5606,16931,Education,8865,2091,23234,5556,6303
BBUK003086,28,2,Full-time,1,7,8241,1934,129,168,75,1023,437,281,218,349,94,112,262,5082,3159,5876,1781,-6754,Retirement,4071,1011,7657,12892,14411
BBUK003087,62,0,Full-time,1,2,12630,0,528,861,265,2208,1546,552,442,1236,596,132,927,9294,3337,27333,61002,42943,Start a business,6490,2804,88334,10686,116020
BBUK003088,18,1,Full-time,3,6,1173,320,106,19,9,169,64,58,45,64,19,23,38,935,238,6,2,-11552,Retirement,759,176,8,10566,11560
BBUK003089,34,0,Full-time,2,5,1180,333,93,18,8,121,60,54,42,68,18,7,36,860,320,1678,526,-8221,Start a business,694,166,2204,9253,10425
BBUK003090,25,2,Student,1,7,5284,0,709,123,98,1345,574,369,287,459,123,328,344,4760,524,1126,335,-143784,Emergency fund,3431,1328,1461,21392,145245
BBUK003091,24,0,Full-time,1,3,1709,618,57,30,14,199,140,90,70,112,30,12,60,1431,278,410,120,-6966,Emergency fund,1142,289,530,5718,7496
BBUK003092,67,0,Full-time,1,5,2059,492,61,43,11,159,111,40,32,89,43,10,67,1156,903,6018,11961,10292,Emergency fund,963,194,17979,6130,7687
BBUK003093,27,0,Full-time,1,7,6471,1890,62,165,73,610,427,274,213,341,91,37,183,4367,2104,9492,2277,2072,Emergency fund,3452,915,11769,6212,9697
BBUK003094,60,0,Full-time,2,4,9186,2227,72,316,97,810,405,202,162,454,219,49,340,5352,3834,33017,36322,51691,Retirement,4389,964,69340,7208,17649
BBUK003095,25,1,Self-employed,2,3,1503,303,55,17,8,146,55,50,39,62,17,20,46,816,687,2807,645,-5532,Pay off debt,652,164,3453,5547,8985
BBUK003096,32,0,Self-employed,1,7,2673,720,89,35,16,232,163,105,81,130,35,14,70,1690,984,4462,1286,-5873,Invest more,1353,337,5749,8907,11621
BBUK003097,71,1,Full-time,1,3,6010,0,545,343,106,1161,616,220,176,492,237,158,369,4423,1587,17236,23112,276077,Education,3306,1117,40348,2966,131796
BBUK003098,46,0,Full-time,1,1,1784,497,16,43,11,160,112,40,32,90,24,10,48,1085,699,4000,3323,3756,Retirement,908,177,7323,1609,3567
BBUK003099,65,0,Self-employed,3,10,3981,0,344,217,56,803,401,201,161,401,217,48,337,3186,795,4759,7252,161498,Pay off debt,2271,915,12011,4632,78983
BBUK003100,26,1,Full-time,1,4,1600,411,132,20,9,175,93,60,46,74,20,24,56,1120,481,407,123,-17519,Education,912,208,530,13179,18049
BBUK003101,22,1,Self-employed,1,11,2061,596,43,29,13,254,135,87,67,108,29,35,58,1453,608,1636,591,-4541,Education,1174,279,2227,4265,6768
BBUK003102,24,1,Retired,1,10,7535,0,209,328,146,1603,850,546,425,680,182,219,510,5698,1837,3861,1213,363635,Pay off debt,3730,1967,5074,3167,47461
BBUK003103,50,0,Full-time,3,10,11858,0,599,726,224,1863,931,466,373,931,279,112,559,7062,4795,22386,23371,-43383,Invest more,5069,1993,45757,10341,134318
BBUK003104,19,0,Full-time,3,10,1278,354,59,21,10,142,71,64,50,71,21,8,42,913,365,44,16,-10890,Start a business,719,194,60,5936,10950
BBUK003105,74,0,Full-time,1,9,3533,0,738,79,20,293,205,73,59,164,79,18,123,1850,1683,9078,17195,135526,Education,1493,357,26273,1765,181838
BBUK003106,47,0,Student,2,1,1830,0,457,61,16,226,113,57,45,127,34,63,95,1294,536,3363,3489,193434,Pay off debt,1036,258,6852,27869,72532
BBUK003107,60,1,Part-time,3,5,2352,493,36,53,14,260,99,49,39,99,53,36,59,1291,1061,3894,10034,4664,Travel,1090,201,13928,3627,9264
BBUK003108,59,0,Full-time,1,11,15139,5395,75,679,209,1740,1218,435,348,975,470,104,731,12379,2760,24685,38290,54073,Retirement,10169,2210,62976,7535,8902
BBUK003109,68,0,Full-time,1,12,2823,886,19,77,20,286,200,71,57,160,77,17,120,1992,831,5345,9764,12605,Pay off debt,1643,349,15109,1906,2504
BBUK003110,21,0,Self-employed,2,8,1575,571,23,31,15,208,104,94,73,116,31,12,62,1341,235,110,32,-3629,Travel,1056,285,141,2305,3770
BBUK003111,28,0,Student,1,4,3467,0,867,76,35,504,353,227,176,282,76,141,151,2888,579,2678,580,-21996,Buy a house,2157,731,3258,31758,179915
BBUK003112,41,0,Full-time,1,12,1701,0,425,64,17,237,166,59,47,133,36,14,100,1297,404,3198,2303,-98132,Retirement,1008,289,5501,4946,334675
BBUK003113,67,0,Full-time,1,9,12167,3586,9,451,139,1157,810,289,231,648,312,69,347,8047,4120,32462,70755,100864,Pay off debt,6717,1330,103217,886,2353
BBUK003114,51,1,Self-employed,2,3,2471,0,329,100,26,489,185,93,74,207,100,67,155,1824,647,4757,15152,100135,Invest more,1402,422,19909,7185,71477
BBUK003115,46,2,Self-employed,2,8,4858,1260,19,124,55,752,229,115,92,257,69,82,192,3246,1612,5555,4569,6912,Buy a house,2700,545,10124,1915,3212
BBUK003116,42,0,Full-time,3,7,2834,988,58,107,28,395,198,99,79,198,59,24,119,2349,485,1831,1362,-3104,Emergency fund,1946,403,3193,5803,6297
BBUK003117,18,0,Part-time,3,2,1000,292,98,18,8,117,58,53,41,58,18,7,49,817,183,4,1,-9833,Start a business,643,174,6,9798,9839
BBUK003118,20,1,Unemployed,1,8,1167,415,45,20,9,177,94,60,47,75,20,24,56,1043,124,50,15,-5989,Travel,833,210,65,4502,6054
BBUK003119,56,1,Part-time,2,9,1505,0,376,42,11,207,78,39,31,88,42,28,47,990,515,1633,3238,174511,Retirement,830,160,4872,14815,123848
BBUK003120,38,0,Full-time,1,2,5512,1597,177,77,62,515,361,129,103,289,77,31,155,3573,1939,8045,5659,-7577,Travel,2980,593,13704,17729,21281
BBUK003121,49,0,Retired,2,2,2613,0,653,105,27,388,194,97,78,217,58,23,163,2002,611,5730,5900,-160328,Pay off debt,1560,442,11629,3000,228756
BBUK003122,53,0,Unemployed,1,9,1462,479,69,42,11,154,108,39,31,86,42,9,46,1116,346,770,2143,-4300,Start a business,946,170,2912,6900,7212
BBUK003123,28,2,Full-time,1,1,5974,2012,269,97,78,1064,454,292,227,363,97,117,273,5343,630,2059,363,-25858,Retirement,4292,1051,2422,26899,28280
BBUK003124,30,1,Full-time,1,5,1666,600,92,29,14,255,135,87,68,108,29,35,81,1533,133,810,194,-9331,Buy a house,1229,304,1004,9182,10335
BBUK003125,30,0,Part-time,3,4,1000,258,250,15,7,103,52,46,36,52,15,6,31,872,128,407,107,-25935,Retirement,731,141,514,26181,26448
BBUK003126,54,0,Full-time,3,9,1762,381,80,41,11,152,76,38,30,76,41,9,46,982,780,5083,7322,-721,Emergency fund,826,155,12404,7952,13125
BBUK003127,55,0,Retired,1,2,1497,0,374,35,9,129,90,32,26,72,35,8,54,863,634,2447,4439,267489,Retirement,706,157,6887,1944,174808
BBUK003128,45,1,Full-time,3,6,1903,0,112,104,27,507,192,96,77,192,58,69,161,1594,309,2081,1708,285471,Start a business,1156,438,3790,3377,22811
BBUK003129,38,0,Full-time,2,9,2650,0,663,48,23,322,161,81,64,181,48,19,97,1707,943,7404,5520,-329458,Retirement,1378,329,12923,10825,406334
BBUK003130,56,0,Part-time,3,11,1692,394,20,43,11,157,79,39,31,79,43,9,47,952,740,5047,6116,6860,Emergency fund,791,161,11163,1975,4304
BBUK003131,33,0,Full-time,1,5,1948,615,109,30,14,198,139,89,69,111,30,12,60,1476,472,4246,1785,-9527,Retirement,1188,288,6031,10923,15559
BBUK003132,47,1,Full-time,3,2,2865,750,235,81,21,396,150,75,60,150,45,54,126,2143,723,5100,3928,-14457,Emergency fund,1801,342,9028,23464,23485
BBUK003133,70,1,Full-time,1,1,16485,4286,65,539,166,1825,968,346,277,774,373,249,581,10448,6037,86140,113687,192682,Invest more,8692,1756,199828,6509,7145
BBUK003134,19,0,Full-time,1,8,1237,436,39,21,10,141,99,63,49,79,21,8,42,1009,228,132,27,-9639,Emergency fund,805,204,160,3876,9799
BBUK003135,63,1,Full-time,2,11,5790,1829,18,180,80,878,333,166,133,373,180,120,200,4488,1302,8229,19370,23787,Emergency fund,3776,712,27599,1757,3812
BBUK003136,75,1,Retired,1,11,3416,992,59,86,22,422,224,80,64,179,86,58,134,2408,1009,9224,18102,20045,Travel,2017,390,27326,5941,7281
BBUK003137,67,0,Full-time,2,1,4785,1461,64,143,64,531,266,133,106,297,143,32,159,3400,1385,8085,11715,11588,Invest more,2832,568,19801,6399,8213
BBUK003138,56,2,Self-employed,3,3,2859,0,157,128,33,778,237,119,95,237,128,85,142,2139,720,3524,5884,144964,Buy a house,1655,484,9408,4588,32281
BBUK003139,61,3,Full-time,1,5,5624,1676,39,146,65,1060,379,135,108,303,146,97,227,4381,1243,19009,25387,34842,Travel,3694,687,44396,3916,9554
BBUK003140,19,0,Part-time,1,3,1000,0,250,11,5,71,50,32,25,40,11,4,21,518,482,179,50,74265,Emergency fund,416,103,228,16231,142966
BBUK003141,31,1,Full-time,3,3,4430,1245,59,75,60,657,249,224,174,249,75,90,209,3366,1064,4795,1318,-490,Buy a house,2599,767,6113,5869,6603
BBUK003142,37,1,Retired,1,6,3799,0,127,126,59,1107,587,210,168,470,126,151,252,3380,419,3215,1880,138833,Travel,2458,922,5095,4877,24469
BBUK003143,24,1,Part-time,3,11,1000,0,250,17,8,146,55,50,39,55,17,20,46,701,299,395,112,251415,Education,537,164,508,3444,83087
BBUK003144,29,1,Unemployed,1,11,4540,1565,149,76,61,666,353,227,177,283,76,91,151,3874,666,2953,1184,-13824,Retirement,3117,757,4137,14872,17961
BBUK003145,52,1,Unemployed,3,11,1228,0,307,40,10,193,73,37,29,73,40,26,44,872,356,2522,3140,27929,Buy a house,722,149,5662,7496,114159
BBUK003146,48,0,Self-employed,3,12,2064,695,62,75,19,278,139,69,56,139,42,17,117,1707,357,3588,3485,-1993,Emergency fund,1390,317,7073,6187,9066
BBUK003147,42,0,Unemployed,2,9,1894,0,473,59,15,219,110,55,44,123,33,13,92,1237,657,1716,1915,263808,Buy a house,987,250,3631,5465,185793
BBUK003148,48,1,Part-time,2,9,2163,650,40,64,17,312,118,59,47,132,35,43,99,1617,547,7929,6370,6404,Pay off debt,1347,270,14299,3969,7896
BBUK003149,72,2,Full-time,1,4,6959,0,292,381,117,1603,684,244,196,547,264,176,411,4916,2043,8085,19575,194989,Travel,3674,1241,27660,15316,50068
BBUK003150,38,3,Retired,1,7,3596,0,744,67,31,877,313,112,90,251,67,81,134,2768,828,4253,2932,-162752,Retirement,2275,492,7185,2751,181946
BBUK003151,32,0,Full-time,2,8,2399,584,107,32,15,212,106,96,74,119,32,13,89,1480,919,2438,736,-13581,Travel,1163,317,3174,10719,16755
BBUK003152,58,2,Part-time,1,6,5859,0,447,187,83,1139,486,174,139,389,187,125,208,3565,2294,4859,8143,56337,Start a business,2766,799,13001,7848,99951
BBUK003153,21,1,Self-employed,2,6,1299,0,325,22,10,195,74,66,52,83,22,27,62,938,361,533,185,-42552,Emergency fund,718,220,717,8210,111804
BBUK003154,67,2,Retired,1,7,7130,0,640,402,124,1690,721,258,206,577,278,185,433,5514,1617,6853,12368,98279,Retirement,4205,1308,19222,7460,148922
BBUK003155,50,2,Self-employed,1,4,20002,5083,27,639,197,2689,1148,410,328,918,246,295,492,12472,7531,64188,50600,110091,Travel,10586,1886,114789,2708,4698
BBUK003156,34,0,Full-time,1,8,9143,0,617,448,199,1659,1161,747,581,929,249,100,498,7187,1956,8944,2961,183211,Pay off debt,4698,2489,11905,8657,141216
BBUK003157,29,4,Part-time,2,11,1094,300,62,16,8,249,55,49,38,61,16,20,46,920,175,484,194,-9190,Buy a house,757,163,678,6170,9868
BBUK003158,23,4,Retired,1,8,6437,2026,87,176,78,1490,457,294,229,366,98,118,196,5614,823,3339,589,-6300,Buy a house,4634,980,3928,8651,10228
BBUK003159,28,0,Full-time,1,5,12351,0,365,611,271,2262,1584,1018,792,1267,339,136,679,9325,3026,8500,2902,115631,Emergency fund,5931,3394,11402,6599,81459
BBUK003160,75,1,Full-time,2,6,5802,1742,40,171,76,836,317,158,127,355,171,114,266,4374,1428,19840,30290,45589,Retirement,3620,754,50130,4001,4541
BBUK003161,23,1,Unemployed,1,11,2288,608,62,29,14,259,137,88,69,110,29,35,59,1500,788,860,255,-6145,Buy a house,1216,284,1114,6247,7259
BBUK003162,66,0,Full-time,1,6,3178,992,134,86,22,320,224,80,64,179,86,19,96,2303,875,5738,8953,-6217,Retirement,1951,352,14691,13384,20908
BBUK003163,37,0,Full-time,2,2,16931,4110,94,404,179,1495,747,374,299,837,224,90,628,9480,7451,39429,37598,57180,Buy a house,7701,1779,77027,9373,19847
BBUK003164,34,1,Retired,1,7,1001,235,86,11,5,100,53,34,27,42,11,14,32,651,349,2600,850,-5164,Education,532,119,3450,8592,8614
BBUK003165,53,2,Retired,1,2,1421,397,53,35,9,210,90,32,26,72,35,23,38,1018,403,2683,4271,1302,Travel,877,141,6954,5333,5652
BBUK003166,52,0,Student,2,6,1517,0,379,65,17,243,121,61,49,136,65,68,102,1306,211,365,591,267341,Invest more,1029,277,956,20194,115337
BBUK003167,57,1,Self-employed,3,2,2337,0,584,69,18,336,127,64,51,127,69,46,107,1596,741,6557,8960,202667,Retirement,1306,290,15517,7742,160653
BBUK003168,22,0,Full-time,2,10,1078,271,153,15,7,98,49,44,34,55,15,6,30,776,302,555,174,-14879,Retirement,642,135,729,15263,15608
BBUK003169,34,4,Full-time,1,8,2179,552,20,27,12,406,125,80,62,100,27,32,53,1495,683,6024,1063,-482,Travel,1237,258,7088,1951,7570
BBUK003170,73,2,Self-employed,1,2,3083,0,771,79,21,482,206,73,59,165,79,53,88,2076,1007,3539,6999,110631,Emergency fund,1753,323,10538,3870,189778
BBUK003171,68,0,Full-time,1,11,9783,0,158,507,156,1301,911,325,260,729,351,78,546,5323,4460,42984,64763,351719,Pay off debt,3670,1652,107748,6955,29008
BBUK003172,35,0,Student,3,1,7905,2273,178,245,109,909,455,227,182,455,136,255,382,5805,2100,5967,5837,-9975,Pay off debt,4723,1082,11804,17773,21779
BBUK003173,72,2,Retired,1,3,1753,453,250,39,10,240,102,37,29,82,39,26,44,1352,401,4329,4637,-20568,Travel,1191,161,8967,24958,29535
BBUK003174,33,0,Part-time,2,1,6409,1857,187,182,81,675,338,304,236,378,101,41,284,4663,1746,10677,3240,-6001,Invest more,3624,1040,13916,18721,19917
BBUK003175,29,0,Self-employed,3,10,3754,768,152,46,22,307,154,138,108,154,46,18,92,2005,1749,5870,1036,-10394,Emergency fund,1584,421,6906,15164,17301
BBUK003176,30,1,Retired,1,12,2980,771,283,37,17,328,174,112,87,139,37,45,75,2107,873,2422,608,-25463,Start a business,1746,361,3029,28294,28493
BBUK003177,24,0,Full-time,3,12,5738,1590,93,95,76,636,318,286,223,318,95,38,191,3960,1777,4677,925,-6336,Pay off debt,3057,903,5603,9320,11939
BBUK003178,31,0,Part-time,1,12,1000,305,2,15,7,98,69,44,34,55,15,6,41,692,308,1880,736,-1072,Education,537,154,2617,198,3688
BBUK003179,27,0,Full-time,1,2,1580,405,117,20,9,131,91,59,46,73,20,8,55,1032,548,1787,625,-16390,Pay off debt,827,205,2413,11701,18802
BBUK003180,70,0,Full-time,1,4,7587,3021,89,380,117,975,682,244,195,546,263,58,409,6980,607,3342,7320,297,Emergency fund,5742,1238,10662,8944,10365
BBUK003181,65,0,Unemployed,2,4,3509,0,777,126,33,467,234,117,93,262,126,28,196,2460,1049,2032,6159,236613,Travel,1927,533,8191,11723,176638
BBUK003182,33,0,Retired,2,8,4288,1204,109,66,53,438,219,197,153,245,66,26,131,2907,1381,3972,870,-7440,Emergency fund,2285,622,4842,10893,12283
BBUK003183,32,1,Full-time,1,12,3209,946,108,46,21,403,214,137,107,171,46,55,92,2345,863,6699,1559,-11217,Education,1903,443,8258,10811,19475
BBUK003184,42,1,Full-time,1,8,1904,673,101,59,15,287,152,54,43,122,33,39,91,1669,236,2364,1826,-8124,Pay off debt,1404,265,4191,10102,12315
BBUK003185,63,2,Full-time,1,7,2776,0,393,89,23,538,230,82,66,184,89,59,98,1850,926,7727,9932,179292,Buy a house,1489,361,17660,8399,85755
BBUK003186,47,1,Retired,1,11,1867,0,467,71,19,349,185,66,53,148,40,48,79,1525,341,2034,2498,101809,Invest more,1234,291,4532,8737,118221
BBUK003187,29,1,Full-time,2,10,1704,369,113,20,9,177,67,60,47,75,20,24,40,1023,682,1761,465,-9321,Retirement,839,184,2226,11328,11546
BBUK003188,63,0,Self-employed,2,7,6424,0,445,481,148,1233,617,308,247,691,333,74,370,4946,1477,10991,22662,272643,Invest more,3627,1319,33653,4378,104777
BBUK003189,22,0,Full-time,2,10,2401,0,570,53,25,355,177,160,124,199,53,21,106,1844,558,695,152,91240,Pay off debt,1358,486,846,19753,112771
BBUK003190,74,0,Full-time,1,12,36933,0,507,2616,805,6708,4696,1677,1342,3757,1811,402,2817,27138,9794,64342,98819,212709,Retirement,18619,8519,163160,6227,117504
BBUK003191,41,0,Full-time,1,3,2216,0,232,107,28,396,277,99,79,222,59,24,166,1689,527,1813,1217,25212,Education,1206,483,3030,7584,46668
BBUK003192,70,0,Unemployed,1,4,3147,0,527,146,38,540,378,135,108,302,146,32,162,2513,634,1631,3655,41354,Invest more,1920,594,5286,2996,127224
BBUK003193,56,3,Self-employed,1,6,3524,0,497,144,37,1042,372,133,106,298,144,96,160,3029,495,3909,8375,-10279,Start a business,2444,585,12284,2259,120955
BBUK003194,48,1,Full-time,3,5,2834,903,84,98,25,477,181,90,72,181,54,65,152,2383,451,2326,2054,-4242,Travel,1971,412,4380,8448,8621
BBUK003195,20,0,Self-employed,1,11,2099,565,128,27,13,182,128,82,64,102,27,11,55,1384,715,316,124,-15037,Pay off debt,1120,264,439,12753,15476
BBUK003196,58,1,Part-time,2,2,1886,531,74,52,14,255,96,48,39,108,52,35,58,1361,525,2301,3870,-3333,Retirement,1164,197,6172,7391,9505
BBUK003197,21,0,Unemployed,3,9,1000,217,37,13,6,87,43,39,30,43,13,5,36,570,430,296,100,-5534,Emergency fund,441,129,396,3697,5931
BBUK003198,32,2,Full-time,1,6,1793,615,29,30,14,325,139,89,69,111,30,36,83,1571,222,891,381,-9692,Buy a house,1259,311,1272,2938,10964
BBUK003199,44,0,Full-time,2,2,4266,1302,32,128,57,474,237,118,95,265,71,28,199,3006,1260,5295,3944,5066,Retirement,2442,564,9238,3172,4172
BBUK003200,49,0,Full-time,2,11,3445,1004,41,99,26,365,182,91,73,204,55,22,109,2271,1175,10140,10467,13833,Emergency fund,1898,372,20607,4084,6774
BBUK003201,67,0,Retired,1,10,7021,2361,50,297,91,762,533,190,152,427,206,46,320,5436,1586,9315,14668,15877,Retirement,4468,967,23983,5013,8106
BBUK003202,29,0,Full-time,3,7,2072,541,31,32,15,217,108,97,76,108,32,13,91,1363,709,1675,318,-1613,Retirement,1040,323,1993,3120,3606
BBUK003203,52,2,Self-employed,1,1,7532,0,793,359,111,1511,645,230,184,516,249,166,387,5151,2380,9495,14195,229867,Education,3981,1170,23690,9661,183766
BBUK003204,24,0,Full-time,2,8,1197,304,181,17,8,111,55,50,39,62,17,7,33,882,316,851,316,-20272,Emergency fund,730,151,1168,18081,21440
BBUK003205,42,2,Full-time,1,11,1960,678,16,59,15,359,153,55,44,122,33,39,92,1664,295,3043,2487,553,Buy a house,1398,267,5530,1614,4976
BBUK003206,22,0,Full-time,2,5,2931,927,160,51,24,337,169,152,118,189,51,20,142,2339,592,774,174,-17238,Start a business,1836,503,948,15995,18186
BBUK003207,69,1,Retired,2,7,5040,1597,175,157,70,767,290,145,116,325,157,105,174,4077,963,11771,19929,12848,Start a business,3456,621,31700,17473,18852
BBUK003208,64,2,Full-time,2,6,4886,1037,13,102,45,619,189,94,75,211,102,68,158,2714,2171,9603,18952,26029,Buy a house,2265,449,28555,1324,2526
BBUK003209,25,1,Part-time,1,7,2394,529,122,26,12,225,119,77,60,96,26,31,51,1373,1021,2005,742,-11382,Buy a house,1125,247,2747,12202,14129
BBUK003210,35,0,Full-time,3,8,2771,0,129,77,36,516,258,129,103,258,77,31,155,1768,1003,3521,2121,106975,Education,1242,526,5642,5124,24472
BBUK003211,44,0,Unemployed,2,1,5810,0,241,273,121,1012,506,253,202,567,152,61,425,3812,1998,4305,3468,89945,Retirement,2608,1204,7773,4210,53849
BBUK003212,72,3,Full-time,1,4,22634,0,547,1220,375,6131,2190,782,626,1752,845,563,1314,16343,6292,58943,74608,193199,Buy a house,12370,3972,133552,15081,114029
BBUK003213,23,0,Full-time,1,3,5249,1432,79,69,55,462,323,208,162,259,69,28,194,3340,1909,3242,1058,-8137,Pay off debt,2592,748,4300,7945,12437
BBUK003214,59,1,Part-time,1,8,12351,0,577,696,214,2357,1250,446,357,1000,482,321,750,8451,3900,19059,47713,119349,Education,6183,2268,66773,9714,129605
BBUK003215,49,0,Full-time,1,10,17184,6219,131,782,241,2006,1404,502,401,1123,301,120,602,13833,3351,43653,55775,83349,Pay off debt,11526,2307,99427,13091,16078
BBUK003216,52,0,Part-time,2,10,1233,306,106,30,8,111,56,28,22,62,30,7,33,800,434,2599,4114,-6906,Buy a house,686,114,6713,10617,13620
BBUK003217,37,1,Self-employed,1,7,2482,692,96,33,16,295,156,56,45,125,33,40,67,1654,827,3423,3016,-3249,Invest more,1408,246,6439,9552,9687
BBUK003218,37,1,Student,1,12,4173,0,813,84,68,743,394,141,113,315,84,225,237,3218,956,5537,4880,-101801,Start a business,2503,715,10418,21783,170623
BBUK003219,75,1,Full-time,1,12,4674,1527,48,133,59,650,345,123,99,276,133,89,207,3689,986,11376,14397,20363,Travel,3063,626,25773,4763,5410
BBUK003220,40,0,Retired,1,8,5770,2089,103,101,81,674,472,168,135,377,101,40,283,4625,1145,7973,6554,1876,Retirement,3769,856,14527,10333,12652
BBUK003221,28,0,Unemployed,1,4,2990,0,224,88,41,587,411,264,206,329,88,35,176,2450,540,638,150,160634,Emergency fund,1598,851,788,6333,46568
BBUK003222,65,0,Full-time,2,3,42517,12867,111,1825,561,4679,2339,1170,936,2620,1263,281,1965,30618,11899,141947,232816,355457,Retirement,25050,5568,374763,11109,19306
BBUK003223,25,0,Self-employed,1,2,2256,714,66,35,16,230,161,104,81,129,35,14,69,1652,604,1259,388,-6706,Buy a house,1319,334,1647,6589,8353
BBUK003224,49,3,Full-time,1,12,3363,856,97,75,19,541,193,69,55,155,41,50,83,2234,1129,7765,5586,2837,Retirement,1930,304,13351,9727,10514
BBUK003225,61,1,Self-employed,3,6,3603,0,506,138,36,675,256,128,102,256,138,92,153,2479,1123,11246,19867,498304,Retirement,1958,521,31113,8043,114522
BBUK003226,57,0,Full-time,2,7,3072,0,159,168,44,623,311,156,125,349,168,37,262,2401,672,4651,11882,256214,Education,1691,710,16533,5814,30922
BBUK003227,47,2,Part-time,3,3,6263,0,436,452,139,1902,580,290,232,580,174,209,487,5481,782,5309,6031,-4248,Retirement,4101,1380,11340,6699,98889
BBUK003228,48,0,Full-time,3,11,3028,0,757,110,29,407,204,102,81,204,61,24,171,2151,878,11466,5424,35583,Buy a house,1686,464,16890,1404,271565
BBUK003229,30,3,Part-time,2,4,1046,293,62,16,7,209,53,48,37,60,16,19,45,865,181,468,114,-9470,Emergency fund,706,159,581,6168,10051
BBUK003230,71,1,Unemployed,1,3,5370,1931,46,168,75,822,436,156,125,349,168,112,187,4574,796,5393,14417,14488,Buy a house,3858,716,19810,4579,5322
BBUK003231,44,1,Full-time,1,8,6554,2092,64,263,81,891,472,169,135,378,101,121,283,5051,1504,7876,7126,6467,Buy a house,4194,857,15002,6354,8534
BBUK003232,44,0,Full-time,2,7,3945,1227,65,121,31,446,223,112,89,250,67,27,187,2845,1100,13565,9513,12757,Education,2336,509,23078,6462,10321
